gauge_name,wiski_id,date,year,rainfall_mm
Holne Priddacott Farm,363710,2024-03-30,2024,2.5
Holne Priddacott Farm,363710,2024-03-31,2024,3.7
Holne Priddacott Farm,363710,2024-04-01,2024,11.5
Holne Priddacott Farm,363710,2024-04-03,2024,10.6
Holne Priddacott Farm,363710,2024-04-04,2024,25.4
Holne Priddacott Farm,363710,2024-04-06,2024,7.7
Holne Priddacott Farm,363710,2024-04-07,2024,5.3
Holne Priddacott Farm,363710,2024-04-08,2024,14.8
Holne Priddacott Farm,363710,2024-04-09,2024,4.1
Holne Priddacott Farm,363710,2024-09-19,2024,0.0
Holne Priddacott Farm,363710,2024-09-21,2024,8.1
Holne Priddacott Farm,363710,2024-09-22,2024,4.3
Holne Priddacott Farm,363710,2024-09-23,2024,1.5
Holne Priddacott Farm,363710,2024-09-24,2024,2.2
Holne Priddacott Farm,363710,2024-09-26,2024,7.5
Holne Priddacott Farm,363710,2024-09-27,2024,0.2
Holne Priddacott Farm,363710,2024-09-29,2024,81.3
Holne Priddacott Farm,363710,2024-09-30,2024,0.0
Austins Bridge,364176,2021-01-01,2021,0.2
Austins Bridge,364176,2021-01-02,2021,1.5
Austins Bridge,364176,2021-01-03,2021,0.0
Austins Bridge,364176,2021-01-04,2021,0.2
Austins Bridge,364176,2021-01-05,2021,0.0
Austins Bridge,364176,2021-01-06,2021,0.0
Austins Bridge,364176,2021-01-07,2021,0.1
Austins Bridge,364176,2021-01-08,2021,0.1
Austins Bridge,364176,2021-01-09,2021,0.0
Austins Bridge,364176,2021-01-10,2021,0.0
Austins Bridge,364176,2021-01-11,2021,1.2
Austins Bridge,364176,2021-01-12,2021,0.5
Austins Bridge,364176,2021-01-13,2021,1.6
Austins Bridge,364176,2021-01-14,2021,0.0
Austins Bridge,364176,2021-01-15,2021,14.5
Austins Bridge,364176,2021-01-16,2021,0.0
Austins Bridge,364176,2021-01-17,2021,0.0
Austins Bridge,364176,2021-01-18,2021,18.9
Austins Bridge,364176,2021-01-19,2021,40.1
Austins Bridge,364176,2021-01-20,2021,30.5
Austins Bridge,364176,2021-01-21,2021,0.0
Austins Bridge,364176,2021-01-22,2021,1.9
Austins Bridge,364176,2021-01-23,2021,0.8
Austins Bridge,364176,2021-01-24,2021,1.4
Austins Bridge,364176,2021-01-25,2021,1.1
Austins Bridge,364176,2021-01-26,2021,5.1
Austins Bridge,364176,2021-01-27,2021,8.1
Austins Bridge,364176,2021-01-28,2021,13.8
Austins Bridge,364176,2021-01-29,2021,24.8
Austins Bridge,364176,2021-01-30,2021,9.6
Austins Bridge,364176,2021-01-31,2021,16.5
Austins Bridge,364176,2021-02-01,2021,11.8
Austins Bridge,364176,2021-02-02,2021,3.6
Austins Bridge,364176,2021-02-03,2021,2.5
Austins Bridge,364176,2021-02-04,2021,3.5
Austins Bridge,364176,2021-02-05,2021,0.6
Austins Bridge,364176,2021-02-06,2021,1.3
Austins Bridge,364176,2021-02-07,2021,0.0
Austins Bridge,364176,2021-02-08,2021,0.0
Austins Bridge,364176,2021-02-09,2021,0.0
Austins Bridge,364176,2021-02-10,2021,0.3
Austins Bridge,364176,2021-02-11,2021,0.0
Austins Bridge,364176,2021-02-12,2021,0.0
Austins Bridge,364176,2021-02-13,2021,4.8
Austins Bridge,364176,2021-02-14,2021,24.0
Austins Bridge,364176,2021-02-15,2021,11.4
Austins Bridge,364176,2021-02-16,2021,14.0
Austins Bridge,364176,2021-02-17,2021,16.6
Austins Bridge,364176,2021-02-18,2021,3.9
Austins Bridge,364176,2021-02-19,2021,35.2
Austins Bridge,364176,2021-02-20,2021,6.7
Austins Bridge,364176,2021-02-21,2021,4.4
Austins Bridge,364176,2021-02-22,2021,0.0
Austins Bridge,364176,2021-02-23,2021,0.2
Austins Bridge,364176,2021-02-24,2021,2.0
Austins Bridge,364176,2021-02-25,2021,0.0
Austins Bridge,364176,2021-02-26,2021,0.1
Austins Bridge,364176,2021-02-27,2021,0.1
Austins Bridge,364176,2021-02-28,2021,0.0
Austins Bridge,364176,2021-03-01,2021,0.0
Austins Bridge,364176,2021-03-02,2021,2.9
Austins Bridge,364176,2021-03-03,2021,5.0
Austins Bridge,364176,2021-03-04,2021,0.5
Austins Bridge,364176,2021-03-05,2021,0.0
Austins Bridge,364176,2021-03-06,2021,0.0
Austins Bridge,364176,2021-03-07,2021,0.1
Austins Bridge,364176,2021-03-08,2021,0.0
Austins Bridge,364176,2021-03-09,2021,17.0
Austins Bridge,364176,2021-03-10,2021,21.3
Austins Bridge,364176,2021-03-11,2021,7.4
Austins Bridge,364176,2021-03-12,2021,20.6
Austins Bridge,364176,2021-03-13,2021,3.3
Austins Bridge,364176,2021-03-14,2021,0.0
Austins Bridge,364176,2021-03-15,2021,0.0
Austins Bridge,364176,2021-03-16,2021,0.0
Austins Bridge,364176,2021-03-17,2021,0.0
Austins Bridge,364176,2021-03-18,2021,0.0
Austins Bridge,364176,2021-03-19,2021,0.0
Austins Bridge,364176,2021-03-20,2021,0.0
Austins Bridge,364176,2021-03-21,2021,0.0
Austins Bridge,364176,2021-03-22,2021,0.0
Austins Bridge,364176,2021-03-23,2021,0.0
Austins Bridge,364176,2021-03-24,2021,1.3
Austins Bridge,364176,2021-03-25,2021,6.7
Austins Bridge,364176,2021-03-26,2021,1.1
Austins Bridge,364176,2021-03-27,2021,0.2
Austins Bridge,364176,2021-03-28,2021,0.0
Austins Bridge,364176,2021-03-29,2021,0.0
Austins Bridge,364176,2021-03-30,2021,0.0
Austins Bridge,364176,2021-03-31,2021,0.0
Austins Bridge,364176,2021-04-01,2021,0.0
Austins Bridge,364176,2021-04-02,2021,0.0
Austins Bridge,364176,2021-04-03,2021,0.0
Austins Bridge,364176,2021-04-04,2021,0.0
Austins Bridge,364176,2021-04-05,2021,0.0
Austins Bridge,364176,2021-04-06,2021,0.3
Austins Bridge,364176,2021-04-07,2021,0.0
Austins Bridge,364176,2021-04-08,2021,0.0
Austins Bridge,364176,2021-04-09,2021,0.0
Austins Bridge,364176,2021-04-10,2021,0.0
Austins Bridge,364176,2021-04-11,2021,0.1
Austins Bridge,364176,2021-04-12,2021,0.6
Austins Bridge,364176,2021-04-13,2021,0.7
Austins Bridge,364176,2021-04-14,2021,0.0
Austins Bridge,364176,2021-04-15,2021,0.0
Austins Bridge,364176,2021-04-16,2021,0.0
Austins Bridge,364176,2021-04-17,2021,0.0
Austins Bridge,364176,2021-04-18,2021,0.0
Austins Bridge,364176,2021-04-19,2021,0.0
Austins Bridge,364176,2021-04-20,2021,0.0
Austins Bridge,364176,2021-04-21,2021,0.0
Austins Bridge,364176,2021-04-22,2021,0.0
Austins Bridge,364176,2021-04-23,2021,0.0
Austins Bridge,364176,2021-04-24,2021,0.0
Austins Bridge,364176,2021-04-25,2021,0.0
Austins Bridge,364176,2021-04-26,2021,0.0
Austins Bridge,364176,2021-04-27,2021,0.1
Austins Bridge,364176,2021-04-28,2021,0.0
Austins Bridge,364176,2021-04-29,2021,0.6
Austins Bridge,364176,2021-04-30,2021,1.9
Austins Bridge,364176,2021-05-01,2021,5.1
Austins Bridge,364176,2021-05-02,2021,0.1
Austins Bridge,364176,2021-05-03,2021,10.9
Austins Bridge,364176,2021-05-04,2021,0.5
Austins Bridge,364176,2021-05-05,2021,0.0
Austins Bridge,364176,2021-05-06,2021,0.0
Austins Bridge,364176,2021-05-07,2021,29.4
Austins Bridge,364176,2021-05-08,2021,20.0
Austins Bridge,364176,2021-05-09,2021,3.7
Austins Bridge,364176,2021-05-10,2021,2.1
Austins Bridge,364176,2021-05-11,2021,9.8
Austins Bridge,364176,2021-05-12,2021,44.1
Austins Bridge,364176,2021-05-13,2021,1.6
Austins Bridge,364176,2021-05-14,2021,12.2
Austins Bridge,364176,2021-05-15,2021,27.7
Austins Bridge,364176,2021-05-16,2021,6.5
Austins Bridge,364176,2021-05-17,2021,5.1
Austins Bridge,364176,2021-05-18,2021,21.8
Austins Bridge,364176,2021-05-19,2021,1.1
Austins Bridge,364176,2021-05-20,2021,15.5
Austins Bridge,364176,2021-05-21,2021,14.6
Austins Bridge,364176,2021-05-22,2021,0.8
Austins Bridge,364176,2021-05-23,2021,28.9
Austins Bridge,364176,2021-05-24,2021,2.4
Austins Bridge,364176,2021-05-25,2021,9.5
Austins Bridge,364176,2021-05-26,2021,0.0
Austins Bridge,364176,2021-05-27,2021,0.2
Austins Bridge,364176,2021-05-28,2021,0.0
Austins Bridge,364176,2021-05-29,2021,0.0
Austins Bridge,364176,2021-05-30,2021,0.0
Austins Bridge,364176,2021-05-31,2021,0.0
Austins Bridge,364176,2021-06-01,2021,0.5
Austins Bridge,364176,2021-06-02,2021,0.0
Austins Bridge,364176,2021-06-03,2021,0.0
Austins Bridge,364176,2021-06-04,2021,0.0
Austins Bridge,364176,2021-06-05,2021,1.1
Austins Bridge,364176,2021-06-06,2021,0.0
Austins Bridge,364176,2021-06-07,2021,0.0
Austins Bridge,364176,2021-06-08,2021,0.0
Austins Bridge,364176,2021-06-09,2021,0.1
Austins Bridge,364176,2021-06-10,2021,0.0
Austins Bridge,364176,2021-06-11,2021,0.0
Austins Bridge,364176,2021-06-12,2021,0.0
Austins Bridge,364176,2021-06-13,2021,0.0
Austins Bridge,364176,2021-06-14,2021,0.0
Austins Bridge,364176,2021-06-15,2021,0.0
Austins Bridge,364176,2021-06-16,2021,2.5
Austins Bridge,364176,2021-06-17,2021,0.0
Austins Bridge,364176,2021-06-18,2021,0.0
Austins Bridge,364176,2021-06-19,2021,4.8
Austins Bridge,364176,2021-06-20,2021,4.3
Austins Bridge,364176,2021-06-21,2021,7.4
Austins Bridge,364176,2021-06-22,2021,0.0
Austins Bridge,364176,2021-06-23,2021,0.1
Austins Bridge,364176,2021-06-24,2021,1.0
Austins Bridge,364176,2021-06-25,2021,0.0
Austins Bridge,364176,2021-06-26,2021,2.8
Austins Bridge,364176,2021-06-27,2021,74.1
Austins Bridge,364176,2021-06-28,2021,0.0
Austins Bridge,364176,2021-06-29,2021,0.0
Austins Bridge,364176,2021-06-30,2021,0.5
Austins Bridge,364176,2021-07-01,2021,0.4
Austins Bridge,364176,2021-07-02,2021,3.5
Austins Bridge,364176,2021-07-03,2021,15.6
Austins Bridge,364176,2021-07-04,2021,9.7
Austins Bridge,364176,2021-07-05,2021,15.8
Austins Bridge,364176,2021-07-06,2021,0.8
Austins Bridge,364176,2021-07-07,2021,0.0
Austins Bridge,364176,2021-07-08,2021,0.0
Austins Bridge,364176,2021-07-09,2021,10.3
Austins Bridge,364176,2021-07-10,2021,0.3
Austins Bridge,364176,2021-07-11,2021,18.5
Austins Bridge,364176,2021-07-12,2021,8.5
Austins Bridge,364176,2021-07-13,2021,0.0
Austins Bridge,364176,2021-07-14,2021,0.0
Austins Bridge,364176,2021-07-15,2021,0.0
Austins Bridge,364176,2021-07-16,2021,0.0
Austins Bridge,364176,2021-07-17,2021,0.0
Austins Bridge,364176,2021-07-18,2021,0.0
Austins Bridge,364176,2021-07-19,2021,0.0
Austins Bridge,364176,2021-07-20,2021,0.0
Austins Bridge,364176,2021-07-21,2021,0.0
Austins Bridge,364176,2021-07-22,2021,0.0
Austins Bridge,364176,2021-07-23,2021,8.6
Austins Bridge,364176,2021-07-24,2021,1.6
Austins Bridge,364176,2021-07-25,2021,0.0
Austins Bridge,364176,2021-07-26,2021,47.0
Austins Bridge,364176,2021-07-27,2021,1.9
Austins Bridge,364176,2021-07-28,2021,0.7
Austins Bridge,364176,2021-07-29,2021,15.3
Austins Bridge,364176,2021-07-30,2021,0.0
Austins Bridge,364176,2021-07-31,2021,0.4
Austins Bridge,364176,2021-08-01,2021,1.3
Austins Bridge,364176,2021-08-02,2021,0.0
Austins Bridge,364176,2021-08-03,2021,0.1
Austins Bridge,364176,2021-08-04,2021,2.9
Austins Bridge,364176,2021-08-05,2021,11.5
Austins Bridge,364176,2021-08-06,2021,3.5
Austins Bridge,364176,2021-08-07,2021,4.9
Austins Bridge,364176,2021-08-08,2021,4.7
Austins Bridge,364176,2021-08-09,2021,0.5
Austins Bridge,364176,2021-08-10,2021,0.0
Austins Bridge,364176,2021-08-11,2021,3.6
Austins Bridge,364176,2021-08-12,2021,2.7
Austins Bridge,364176,2021-08-13,2021,0.0
Austins Bridge,364176,2021-08-14,2021,0.3
Austins Bridge,364176,2021-08-15,2021,1.3
Austins Bridge,364176,2021-08-16,2021,0.0
Austins Bridge,364176,2021-08-17,2021,0.0
Austins Bridge,364176,2021-08-18,2021,0.0
Austins Bridge,364176,2021-08-19,2021,0.4
Austins Bridge,364176,2021-08-20,2021,6.0
Austins Bridge,364176,2021-08-21,2021,3.8
Austins Bridge,364176,2021-08-22,2021,0.0
Austins Bridge,364176,2021-08-23,2021,0.0
Austins Bridge,364176,2021-08-24,2021,0.0
Austins Bridge,364176,2021-08-25,2021,0.0
Austins Bridge,364176,2021-08-26,2021,0.0
Austins Bridge,364176,2021-08-27,2021,0.0
Austins Bridge,364176,2021-08-28,2021,0.0
Austins Bridge,364176,2021-08-29,2021,0.0
Austins Bridge,364176,2021-08-30,2021,0.0
Austins Bridge,364176,2021-08-31,2021,0.0
Austins Bridge,364176,2021-09-01,2021,0.0
Austins Bridge,364176,2021-09-02,2021,0.0
Austins Bridge,364176,2021-09-03,2021,0.0
Austins Bridge,364176,2021-09-04,2021,0.0
Austins Bridge,364176,2021-09-05,2021,0.0
Austins Bridge,364176,2021-09-06,2021,0.0
Austins Bridge,364176,2021-09-07,2021,0.4
Austins Bridge,364176,2021-09-08,2021,7.7
Austins Bridge,364176,2021-09-09,2021,3.2
Austins Bridge,364176,2021-09-10,2021,0.0
Austins Bridge,364176,2021-09-11,2021,0.0
Austins Bridge,364176,2021-09-12,2021,0.0
Austins Bridge,364176,2021-09-13,2021,4.6
Austins Bridge,364176,2021-09-14,2021,0.0
Austins Bridge,364176,2021-09-15,2021,0.0
Austins Bridge,364176,2021-09-16,2021,0.0
Austins Bridge,364176,2021-09-17,2021,0.1
Austins Bridge,364176,2021-09-18,2021,0.2
Austins Bridge,364176,2021-09-19,2021,0.0
Austins Bridge,364176,2021-09-20,2021,0.0
Austins Bridge,364176,2021-09-21,2021,0.0
Austins Bridge,364176,2021-09-22,2021,0.0
Austins Bridge,364176,2021-09-23,2021,0.0
Austins Bridge,364176,2021-09-24,2021,0.0
Austins Bridge,364176,2021-09-25,2021,0.0
Austins Bridge,364176,2021-09-26,2021,9.7
Austins Bridge,364176,2021-09-27,2021,9.0
Austins Bridge,364176,2021-09-28,2021,31.2
Austins Bridge,364176,2021-09-29,2021,0.3
Austins Bridge,364176,2021-09-30,2021,26.9
Austins Bridge,364176,2021-10-01,2021,9.8
Austins Bridge,364176,2021-10-02,2021,16.1
Austins Bridge,364176,2021-10-03,2021,7.6
Austins Bridge,364176,2021-10-04,2021,36.7
Austins Bridge,364176,2021-10-05,2021,0.0
Austins Bridge,364176,2021-10-06,2021,0.1
Austins Bridge,364176,2021-10-07,2021,0.0
Austins Bridge,364176,2021-10-08,2021,0.0
Austins Bridge,364176,2021-10-09,2021,0.0
Austins Bridge,364176,2021-10-10,2021,0.0
Austins Bridge,364176,2021-10-11,2021,0.0
Austins Bridge,364176,2021-10-12,2021,0.0
Austins Bridge,364176,2021-10-13,2021,0.0
Austins Bridge,364176,2021-10-14,2021,0.0
Austins Bridge,364176,2021-10-15,2021,0.0
Austins Bridge,364176,2021-10-16,2021,0.0
Austins Bridge,364176,2021-10-17,2021,3.0
Austins Bridge,364176,2021-10-18,2021,16.8
Austins Bridge,364176,2021-10-19,2021,50.3
Austins Bridge,364176,2021-10-20,2021,27.7
Austins Bridge,364176,2021-10-21,2021,0.0
Austins Bridge,364176,2021-10-22,2021,0.0
Austins Bridge,364176,2021-10-23,2021,2.8
Austins Bridge,364176,2021-10-24,2021,9.9
Austins Bridge,364176,2021-10-25,2021,2.0
Austins Bridge,364176,2021-10-26,2021,1.8
Austins Bridge,364176,2021-10-27,2021,0.0
Austins Bridge,364176,2021-10-28,2021,47.0
Austins Bridge,364176,2021-10-29,2021,16.3
Austins Bridge,364176,2021-10-30,2021,21.2
Austins Bridge,364176,2021-10-31,2021,4.0
Austins Bridge,364176,2021-11-01,2021,0.2
Austins Bridge,364176,2021-11-02,2021,1.0
Austins Bridge,364176,2021-11-03,2021,2.6
Austins Bridge,364176,2021-11-04,2021,0.0
Austins Bridge,364176,2021-11-05,2021,0.0
Austins Bridge,364176,2021-11-06,2021,0.5
Austins Bridge,364176,2021-11-07,2021,0.0
Austins Bridge,364176,2021-11-08,2021,0.1
Austins Bridge,364176,2021-11-09,2021,0.1
Austins Bridge,364176,2021-11-10,2021,0.7
Austins Bridge,364176,2021-11-11,2021,7.7
Austins Bridge,364176,2021-11-12,2021,0.1
Austins Bridge,364176,2021-11-13,2021,0.0
Austins Bridge,364176,2021-11-14,2021,0.0
Austins Bridge,364176,2021-11-15,2021,0.0
Austins Bridge,364176,2021-11-16,2021,0.0
Austins Bridge,364176,2021-11-17,2021,0.0
Austins Bridge,364176,2021-11-18,2021,0.0
Austins Bridge,364176,2021-11-19,2021,0.1
Austins Bridge,364176,2021-11-20,2021,0.0
Austins Bridge,364176,2021-11-21,2021,0.0
Austins Bridge,364176,2021-11-22,2021,0.0
Austins Bridge,364176,2021-11-23,2021,0.0
Austins Bridge,364176,2021-11-24,2021,0.0
Austins Bridge,364176,2021-11-25,2021,1.6
Austins Bridge,364176,2021-11-26,2021,5.8
Austins Bridge,364176,2021-11-27,2021,0.0
Austins Bridge,364176,2021-11-28,2021,0.0
Austins Bridge,364176,2021-11-29,2021,0.0
Austins Bridge,364176,2021-11-30,2021,8.9
Austins Bridge,364176,2021-12-01,2021,2.2
Austins Bridge,364176,2021-12-02,2021,6.6
Austins Bridge,364176,2021-12-03,2021,5.3
Austins Bridge,364176,2021-12-04,2021,3.6
Austins Bridge,364176,2021-12-05,2021,2.5
Austins Bridge,364176,2021-12-06,2021,8.5
Austins Bridge,364176,2021-12-07,2021,15.3
Austins Bridge,364176,2021-12-08,2021,0.4
Austins Bridge,364176,2021-12-10,2021,1.0
Austins Bridge,364176,2021-12-11,2021,0.9
Austins Bridge,364176,2021-12-12,2021,2.3
Austins Bridge,364176,2021-12-13,2021,0.4
Austins Bridge,364176,2021-12-14,2021,0.1
Austins Bridge,364176,2021-12-15,2021,0.0
Austins Bridge,364176,2021-12-16,2021,0.0
Austins Bridge,364176,2021-12-17,2021,0.0
Austins Bridge,364176,2021-12-18,2021,0.0
Austins Bridge,364176,2021-12-19,2021,0.0
Austins Bridge,364176,2021-12-20,2021,0.1
Austins Bridge,364176,2021-12-22,2021,7.1
Austins Bridge,364176,2021-12-23,2021,4.9
Austins Bridge,364176,2021-12-24,2021,14.4
Austins Bridge,364176,2021-12-25,2021,23.8
Austins Bridge,364176,2021-12-26,2021,8.7
Austins Bridge,364176,2021-12-27,2021,13.8
Austins Bridge,364176,2021-12-28,2021,12.3
Austins Bridge,364176,2021-12-29,2021,8.0
Austins Bridge,364176,2021-12-30,2021,13.3
Austins Bridge,364176,2021-12-09,2021,5.0
Austins Bridge,364176,2021-12-21,2021,0.0
Austins Bridge,364176,2021-12-31,2021,3.3
Austins Bridge,364176,2022-01-01,2022,6.3
Austins Bridge,364176,2022-01-02,2022,9.0
Austins Bridge,364176,2022-01-03,2022,0.1
Austins Bridge,364176,2022-01-04,2022,0.1
Austins Bridge,364176,2022-01-05,2022,0.0
Austins Bridge,364176,2022-01-06,2022,16.6
Austins Bridge,364176,2022-01-07,2022,14.8
Austins Bridge,364176,2022-01-08,2022,12.9
Austins Bridge,364176,2022-01-09,2022,2.8
Austins Bridge,364176,2022-01-10,2022,1.0
Austins Bridge,364176,2022-01-11,2022,0.1
Austins Bridge,364176,2022-01-12,2022,0.0
Austins Bridge,364176,2022-01-13,2022,0.1
Austins Bridge,364176,2022-01-14,2022,0.0
Austins Bridge,364176,2022-01-15,2022,13.4
Austins Bridge,364176,2022-01-16,2022,0.3
Austins Bridge,364176,2022-01-17,2022,0.1
Austins Bridge,364176,2022-01-18,2022,0.0
Austins Bridge,364176,2022-01-19,2022,0.2
Austins Bridge,364176,2022-01-20,2022,0.0
Austins Bridge,364176,2022-01-21,2022,0.1
Austins Bridge,364176,2022-01-22,2022,0.0
Austins Bridge,364176,2022-01-23,2022,0.0
Austins Bridge,364176,2022-01-24,2022,0.0
Austins Bridge,364176,2022-01-25,2022,0.0
Austins Bridge,364176,2022-01-26,2022,0.0
Austins Bridge,364176,2022-01-27,2022,0.0
Austins Bridge,364176,2022-01-28,2022,0.1
Austins Bridge,364176,2022-01-29,2022,0.0
Austins Bridge,364176,2022-01-30,2022,0.6
Austins Bridge,364176,2022-01-31,2022,0.0
Austins Bridge,364176,2022-02-01,2022,0.0
Austins Bridge,364176,2022-02-02,2022,0.7
Austins Bridge,364176,2022-02-03,2022,4.4
Austins Bridge,364176,2022-02-04,2022,0.4
Austins Bridge,364176,2022-02-05,2022,10.8
Austins Bridge,364176,2022-02-06,2022,1.6
Austins Bridge,364176,2022-02-07,2022,0.1
Austins Bridge,364176,2022-02-08,2022,1.4
Austins Bridge,364176,2022-02-09,2022,0.4
Austins Bridge,364176,2022-02-10,2022,0.0
Austins Bridge,364176,2022-02-11,2022,2.0
Austins Bridge,364176,2022-02-12,2022,25.4
Austins Bridge,364176,2022-02-13,2022,21.3
Austins Bridge,364176,2022-02-14,2022,2.6
Austins Bridge,364176,2022-02-15,2022,14.4
Austins Bridge,364176,2022-02-16,2022,3.0
Austins Bridge,364176,2022-02-17,2022,20.9
Austins Bridge,364176,2022-02-18,2022,4.8
Austins Bridge,364176,2022-02-19,2022,15.2
Austins Bridge,364176,2022-02-20,2022,13.4
Austins Bridge,364176,2022-02-21,2022,0.1
Austins Bridge,364176,2022-02-22,2022,0.6
Austins Bridge,364176,2022-02-23,2022,8.0
Austins Bridge,364176,2022-02-24,2022,0.9
Austins Bridge,364176,2022-02-25,2022,0.0
Austins Bridge,364176,2022-02-26,2022,0.0
Austins Bridge,364176,2022-02-27,2022,0.1
Austins Bridge,364176,2022-02-28,2022,17.8
Austins Bridge,364176,2022-03-01,2022,31.4
Austins Bridge,364176,2022-03-02,2022,11.6
Austins Bridge,364176,2022-03-03,2022,0.0
Austins Bridge,364176,2022-03-04,2022,0.0
Austins Bridge,364176,2022-03-05,2022,0.3
Austins Bridge,364176,2022-03-06,2022,0.0
Austins Bridge,364176,2022-03-07,2022,0.0
Austins Bridge,364176,2022-03-08,2022,0.7
Austins Bridge,364176,2022-03-09,2022,10.9
Austins Bridge,364176,2022-03-10,2022,9.9
Austins Bridge,364176,2022-03-11,2022,8.9
Austins Bridge,364176,2022-03-12,2022,9.3
Austins Bridge,364176,2022-03-13,2022,3.9
Austins Bridge,364176,2022-03-14,2022,0.0
Austins Bridge,364176,2022-03-15,2022,1.4
Austins Bridge,364176,2022-03-16,2022,2.5
Austins Bridge,364176,2022-03-17,2022,0.0
Austins Bridge,364176,2022-03-18,2022,0.0
Austins Bridge,364176,2022-03-19,2022,0.0
Austins Bridge,364176,2022-03-20,2022,0.0
Austins Bridge,364176,2022-03-21,2022,0.0
Austins Bridge,364176,2022-03-22,2022,0.0
Austins Bridge,364176,2022-03-23,2022,0.0
Austins Bridge,364176,2022-03-24,2022,0.0
Austins Bridge,364176,2022-03-25,2022,0.0
Austins Bridge,364176,2022-03-26,2022,0.0
Austins Bridge,364176,2022-03-27,2022,0.0
Austins Bridge,364176,2022-03-28,2022,0.6
Austins Bridge,364176,2022-03-29,2022,0.0
Austins Bridge,364176,2022-03-30,2022,0.4
Austins Bridge,364176,2022-03-31,2022,0.0
Austins Bridge,364176,2022-04-01,2022,0.0
Austins Bridge,364176,2022-04-02,2022,0.0
Austins Bridge,364176,2022-04-03,2022,0.1
Austins Bridge,364176,2022-04-04,2022,0.0
Austins Bridge,364176,2022-04-05,2022,3.1
Austins Bridge,364176,2022-04-06,2022,11.9
Austins Bridge,364176,2022-04-07,2022,3.3
Austins Bridge,364176,2022-04-08,2022,0.7
Austins Bridge,364176,2022-04-09,2022,0.0
Austins Bridge,364176,2022-04-10,2022,0.0
Austins Bridge,364176,2022-04-11,2022,3.2
Austins Bridge,364176,2022-04-12,2022,1.8
Austins Bridge,364176,2022-04-13,2022,0.4
Austins Bridge,364176,2022-04-14,2022,0.0
Austins Bridge,364176,2022-04-15,2022,0.1
Austins Bridge,364176,2022-04-16,2022,0.0
Austins Bridge,364176,2022-04-17,2022,0.3
Austins Bridge,364176,2022-04-18,2022,0.0
Austins Bridge,364176,2022-04-19,2022,2.7
Austins Bridge,364176,2022-04-20,2022,0.0
Austins Bridge,364176,2022-04-21,2022,0.0
Austins Bridge,364176,2022-04-22,2022,0.0
Austins Bridge,364176,2022-04-23,2022,0.6
Austins Bridge,364176,2022-04-24,2022,0.0
Austins Bridge,364176,2022-04-25,2022,0.0
Austins Bridge,364176,2022-04-26,2022,0.0
Austins Bridge,364176,2022-04-27,2022,0.0
Austins Bridge,364176,2022-04-28,2022,0.0
Austins Bridge,364176,2022-04-29,2022,0.0
Austins Bridge,364176,2022-04-30,2022,0.7
Austins Bridge,364176,2022-05-01,2022,3.2
Austins Bridge,364176,2022-05-02,2022,2.7
Austins Bridge,364176,2022-05-03,2022,0.0
Austins Bridge,364176,2022-05-04,2022,0.0
Austins Bridge,364176,2022-05-05,2022,0.0
Austins Bridge,364176,2022-05-06,2022,0.0
Austins Bridge,364176,2022-05-07,2022,0.0
Austins Bridge,364176,2022-05-08,2022,0.0
Austins Bridge,364176,2022-05-13,2022,0.0
Austins Bridge,364176,2022-05-14,2022,11.8
Austins Bridge,364176,2022-05-15,2022,2.5
Austins Bridge,364176,2022-05-16,2022,0.7
Austins Bridge,364176,2022-05-17,2022,6.3
Austins Bridge,364176,2022-05-18,2022,7.8
Austins Bridge,364176,2022-05-19,2022,3.9
Austins Bridge,364176,2022-05-20,2022,0.0
Austins Bridge,364176,2022-05-21,2022,0.0
Austins Bridge,364176,2022-05-22,2022,0.0
Austins Bridge,364176,2022-05-23,2022,6.1
Austins Bridge,364176,2022-05-24,2022,2.4
Austins Bridge,364176,2022-05-25,2022,1.3
Austins Bridge,364176,2022-05-26,2022,0.0
Austins Bridge,364176,2022-05-27,2022,0.0
Austins Bridge,364176,2022-05-28,2022,0.0
Austins Bridge,364176,2022-05-29,2022,1.9
Austins Bridge,364176,2022-05-30,2022,3.0
Austins Bridge,364176,2022-05-31,2022,0.0
Austins Bridge,364176,2022-06-01,2022,0.0
Austins Bridge,364176,2022-06-02,2022,0.0
Austins Bridge,364176,2022-06-03,2022,2.6
Austins Bridge,364176,2022-06-04,2022,4.7
Austins Bridge,364176,2022-06-05,2022,0.5
Austins Bridge,364176,2022-06-06,2022,1.3
Austins Bridge,364176,2022-06-07,2022,3.9
Austins Bridge,364176,2022-06-08,2022,1.0
Austins Bridge,364176,2022-06-09,2022,2.8
Austins Bridge,364176,2022-06-10,2022,0.0
Austins Bridge,364176,2022-06-11,2022,0.0
Austins Bridge,364176,2022-06-12,2022,0.0
Austins Bridge,364176,2022-06-13,2022,0.0
Austins Bridge,364176,2022-06-14,2022,0.0
Austins Bridge,364176,2022-06-15,2022,0.0
Austins Bridge,364176,2022-06-16,2022,0.0
Austins Bridge,364176,2022-06-17,2022,0.0
Austins Bridge,364176,2022-06-18,2022,8.8
Austins Bridge,364176,2022-06-19,2022,0.7
Austins Bridge,364176,2022-06-20,2022,0.0
Austins Bridge,364176,2022-06-21,2022,0.0
Austins Bridge,364176,2022-06-22,2022,0.0
Austins Bridge,364176,2022-06-23,2022,0.7
Austins Bridge,364176,2022-06-24,2022,8.3
Austins Bridge,364176,2022-06-25,2022,11.6
Austins Bridge,364176,2022-06-26,2022,1.4
